ps_partkey,value
142346,6281137.44
1546810,6280998.04
144365,6280235.88
568866,6280064.70
514349,6279294.42
568659,6279174.00
1766968,6278976.40
1221032,6278699.28
807624,6278244.12
874825,6277270.30
436467,6274827.28
40062,6274549.24
374888,6274315.74
1314710,6273827.30
1985712,6273097.26
698023,6272406.00
863574,6271907.04
1263235,6271576.59
1373939,6271544.70
365618,6271490.90
1394389,6271124.58
121337,6270030.00
667327,6269960.97
1037169,6269944.98
1688947,6269378.11
1913928,6269265.73
485998,6269222.30
1711848,6269086.55
815612,6268873.30
1614736,6268533.87
340615,6268428.00
1944765,6268392.90
1899622,6267620.70
1296875,6267114.57
1944565,6266087.40
37149,6266070.80
1424791,6265803.06
536049,6265637.44
1991665,6264609.12
689568,6264532.20
443220,6263968.90
1570285,6263817.66
1292972,6262177.74
210508,6262144.56
1115029,6262022.50
621857,6261822.36
257608,6260410.71
967339,6260213.54
611939,6259602.30
1985683,6259392.18
945946,6259323.24
1272352,6259315.64
1240809,6259020.90
314168,6258401.82
513453,6258070.11
1448963,6257658.00
874867,6257653.61
171875,6257354.40
488474,6256620.50
338468,6256309.84
141992,6255975.43
744059,6255548.46
1122122,6255303.65
1261030,6255287.22
1490782,6255068.16
1296498,6255030.09
468232,6255028.94
616977,6254633.25
719787,6254311.72
1090878,6253672.86
487762,6253337.58
941218,6253215.89
110471,6253177.56
1163365,6252995.14
1160505,6252722.64
1143402,6252435.90
1836201,6251794.36
1393325,6251339.60
1542442,6251233.62
842130,6250772.91
566771,6250654.30
695674,6250220.02
391665,6249799.40
582607,6249404.07
692870,6248661.10
1695224,6248370.78
870711,6247537.44
1486998,6247356.77
272362,6246999.04
347208,6245945.70
1448896,6245726.34
669953,6245697.29
420545,6245692.44
742786,6245690.64
871497,6245302.47
1069283,6244871.19
1973019,6244798.85
1836856,6243419.36
1621631,6243133.95
660508,6242991.13
1857557,6242908.82
88669,6242419.40
1894186,6241692.99
1540450,6241610.40
645273,6241500.00
1463257,6241302.28
218015,6240977.10
1423653,6240870.00
1269055,6238252.92
422355,6238029.58
1313237,6237416.23
1920561,6236934.84
1824481,6236893.60
1537691,6236851.32
669142,6236608.40
1861075,6236589.52
264774,6236571.60
1945646,6236495.90
1870539,6236088.43
837991,6235766.00
1862731,6235686.96
641653,6235620.60
885271,6235492.14
463415,6233857.70
1192234,6233614.80
1968664,6232798.40
1957569,6232734.97
1845411,6232173.84
1745076,6231931.12
1544263,6231861.96
961890,6231632.88
418544,6231444.45
1866850,6230912.25
1598474,6229435.74
1240232,6229159.92
20348,6228054.97
822667,6227288.70
1748210,6227216.25
1763230,6227213.95
1015307,6227003.13
1815821,6226633.92
1516268,6226570.35
1644372,6226050.11
168167,6225599.32
964482,6225010.56
945062,6224939.60
462455,6224679.73
1388280,6224552.18
1890900,6224037.29
1011445,6223483.12
1611817,6223303.46
686899,6222968.55
636276,6222867.56
16510,6222213.48
169388,6221802.24
1099907,6221722.11
1969579,6220951.68
196376,6220745.32
193464,6220679.26
441884,6220269.08
1065718,6219793.25
1036133,6218780.40
1597650,6217981.36
371676,6217950.18
188547,6217368.75
1523347,6215392.89
569062,6214147.24
716755,6213503.01
112501,6212967.36
220294,6212657.88
965856,6212502.03
436990,6210932.70
1447319,6209985.24
1242981,6209889.20
1036826,6209754.48
941324,6209690.96
365633,6209352.00
412179,6209348.60
262630,6208996.11
1091025,6208666.23
1511531,6208098.29
317791,6208068.32
642336,6207043.88
1864766,6206916.85
86309,6206900.04
390628,6206656.54
1322112,6206522.19
1514883,6204856.71
414764,6203868.30
337071,6202180.90
1736364,6202053.95
1848600,6201272.22
418589,6201260.40
666281,6201114.48
835291,6199773.58
1174675,6198907.40
795557,6198453.03
997711,6198179.99
1873161,6197912.34
349375,6197834.40
1337111,6197724.00
348881,6197424.75
547218,6197072.20
848436,6196837.43
1094703,6195442.11
1572732,6195127.32
22507,6195039.87
71826,6195038.65
842926,6194910.62
1091506,6194860.20
1921678,6194730.64
647206,6194096.25
538975,6193667.10
1914825,6193362.24
1269392,6193271.19
321956,6193171.72
1947309,6192450.00
1857575,6191574.48
219175,6191568.50
1518533,6191533.60
1770018,6191060.70
1692110,6191012.25
1841277,6190833.66
1672799,6190427.58
1373874,6190382.84
1474593,6189812.32
616114,6189399.36
513256,6188914.38
639787,6188907.36
390303,6188898.70
1169170,6188611.78
336147,6188592.00
674869,6187915.16
865857,6187828.02
1617423,6187764.07
1691730,6187757.28
1488348,6187295.94
563251,6187154.95
1768666,6187112.88
1922157,6186729.12
1861219,6186504.17
468679,6186139.30
447642,6185792.90
915276,6185390.24
217794,6185165.76
261307,6184837.45
612553,6184815.00
1039029,6184765.57
1987375,6184752.50
1190479,6184609.20
1023921,6184520.25
294146,6184470.27
1585895,6184196.93
1460398,6183857.68
1641261,6183272.01
693549,6181978.50
1436348,6181866.08
139658,6181670.88
194367,6181443.45
1813178,6181268.10
1766978,6180909.00
392637,6180843.24
1368651,6180819.48
1647309,6180816.40
61125,6180425.58
1745584,6180418.74
1170096,6180317.89
72809,6180237.00
1992124,6180073.30
1845275,6179902.56
1692906,6179275.62
962686,6178968.28
1695038,6178510.14
469177,6177764.64
761691,6177412.08
573212,6177204.01
71876,6176605.92
1015450,6176284.07
1022598,6175815.82
1293858,6175654.10
1947251,6175646.40
1810476,6175388.40
1669473,6175200.09
523541,6174416.32
1985885,6173075.70
413456,6173024.13
470994,6173024.00
1195193,6172929.18
1436674,6172788.16
724325,6172759.91
912855,6172733.40
298447,6171493.95
1822261,6170812.14
1791229,6170763.48
242102,6170717.92
114261,6170332.80
1114479,6170296.10
1243768,6170279.18
43108,6170131.53
590479,6169135.05
298725,6168981.88
566980,6168950.90
1345271,6168823.70
1538389,6168729.44
1814458,6168649.67
769060,6167968.74
685292,6167550.84
1269908,6167432.04
1091133,6167216.96
1066310,6166845.79
874592,6166839.60
420364,6166160.18
548883,6166072.48
1487031,6165596.48
1361042,6165585.16
1641120,6165548.55
1745505,6165450.41
892636,6165271.00
69835,6164740.25
1273293,6164536.00
1271692,6164433.60
247726,6164317.64
1444022,6163952.58
1762236,6163838.50
1119153,6163434.24
932614,6163087.20
647143,6162869.40
392942,6161704.08
1397084,6161323.44
1543484,6159947.04
565620,6159376.36
1469353,6158995.60
1288582,6158938.73
1494148,6158791.70
212626,6158002.65
1235861,6157946.52
149896,6157936.50
589714,6157900.80
1644457,6157723.57
347622,6157148.80
971817,6156629.80
1374743,6156414.00
443160,6156096.66
1421304,6155949.80
774372,6155466.29
214500,6154824.04
967985,6154802.88
70557,6154756.65
746812,6154661.42
1461500,6154077.98
196923,6153849.97
1895080,6153317.63
64880,6153239.68
660397,6152209.20
666482,6151516.98
1591509,6151489.74
12912,6151325.44
1894131,6151033.20
619376,6150298.12
241889,6150144.00
1663264,6149034.32
899535,6148836.25
60542,6148798.26
1271364,6148771.64
388276,6148185.82
1145285,6148165.92
263778,6148060.88
121913,6147937.90
241467,6147601.18
865841,6147549.93
1971357,6147525.67
967791,6147445.14
619836,6147404.82
1119802,6146709.34
268745,6146443.60
1485929,6145589.52
890743,6145572.24
767668,6145304.40
1542874,6144824.33
1441840,6144615.40
1865730,6144536.40
1522322,6144310.08
1696965,6144067.12
512747,6143840.89
315470,6142842.87
166404,6142559.28
144071,6142555.80
1971257,6142345.20
688007,6142328.64
1094920,6141815.08
423967,6141775.86
1587861,6141749.94
1419561,6140837.04
1374894,6140389.60
1521975,6140298.34
1366300,6139623.03
1495964,6139598.05
1494181,6139345.40
898038,6139068.00
1264404,6137902.16
321647,6137537.64
1791683,6136956.54
994489,6136924.69
1571287,6136632.12
842173,6135626.20
11125,6134876.72
1397772,6134822.85
724947,6134674.86
915819,6134145.88
1174887,6133291.05
1787912,6132974.16
1843822,6131524.23
1614666,6131487.44
568509,6131411.39
722343,6130579.44
1691510,6130193.44
1948409,6129781.41
1114743,6129254.97
1536880,6129218.90
385978,6129200.00
813314,6128523.50
1119148,6127732.80
199241,6127445.28
322284,6126823.04
1119334,6126049.89
862663,6124044.42
611913,6123962.79
188348,6123763.67
619243,6123344.70
749332,6122536.53
595035,6122516.28
718651,6122111.32
218677,6121771.50
1373543,6121198.20
313987,6120914.58
1224558,6120911.25
1543571,6120660.39
663332,6120436.28
1486973,6120211.80
1839846,6118789.24
622196,6118618.24
274337,6118554.14
97507,6118321.44
837553,6118071.57
16132,6117334.62
862506,6117127.94
1190337,6116184.18
720905,6115790.45
1889412,6115085.90
140429,6114660.40
632632,6114272.78
239745,6113968.16
1593236,6113032.38
216287,6112466.76
918141,6112327.76
395104,6112161.44
1372334,6111754.74
1567456,6111673.76
1087912,6111597.60
1617422,6111336.64
645678,6110781.25
192906,6110712.58
469144,6110668.85
1772694,6110200.98
1969699,6110181.18
1997579,6109691.90
507624,6109425.00
871206,6109114.48
73674,6108458.80
1673742,6108351.50
1294703,6107953.92
586498,6107846.58
672565,6107275.50
367939,6107137.62
995926,6107024.20
1798991,6106798.05
1416880,6106727.65
1617848,6106279.64
873370,6106270.12
248036,6105896.32
391975,6105803.22
1387671,6105398.00
1469475,6105316.36
1217767,6105228.56
663226,6104883.26
1897809,6103372.81
886019,6103288.83
639648,6103061.33
1342269,6103034.88
195035,6102841.02
1660913,6102431.94
973686,6101850.20
95297,6100762.63
197429,6099688.90
1513374,6099667.68
1721833,6099199.53
1673871,6099190.29
1515728,6098893.72
672573,6098742.78
274831,6098443.56
273445,6098014.88
1246676,6097706.88
1540698,6097354.30
449456,6096822.56
1193807,6096062.00
868850,6095815.44
1098145,6095440.20
1336983,6095430.25
942216,6095184.42
441397,6093324.12
1136450,6093304.38
513970,6093018.42
1589784,6093012.00
1994718,6092976.12
1173441,6091698.72
1163402,6091487.36
1587031,6091106.10
670305,6091037.94
1545005,6090875.70
1573710,6090665.52
438282,6090631.65
1146943,6089723.64
361268,6089558.54
674601,6089537.73
1487149,6089349.11
813395,6089299.60
1470036,6088662.10
1673362,6088436.00
792110,6088234.32
1517861,6087748.14
773629,6087522.44
1543634,6087383.12
1795193,6087284.49
1839925,6087067.05
839426,6086937.78
1385998,6086928.15
1345900,6086330.25
1174880,6085799.20
693805,6085700.64
643593,6085588.32
490431,6085514.24
995104,6085157.31
665843,6085100.70
1696884,6084915.00
741492,6084579.14
887882,6084093.75
12749,6083964.88
744998,6082365.96
1772330,6082002.45
910599,6081990.64
1299632,6081466.30
1944838,6081322.70
1241174,6080978.12
46376,6080960.67
1493076,6080802.75
1073899,6079899.78
392348,6079641.00
668156,6078787.94
769591,6078150.78
465617,6077886.64
910586,6077252.93
1936827,6076969.64
1174624,6076784.00
1962198,6076771.80
764499,6076651.00
1214260,6076625.39
1870429,6076195.62
1747209,6076140.68
446206,6075664.21
1016030,6075535.62
1342777,6075513.78
1049580,6075231.00
347410,6074933.82
41730,6074722.60
1619441,6074686.62
764875,6074653.20
1811444,6074402.24
860227,6074321.30
86702,6073719.75
1593451,6073319.34
1763263,6072898.16
1269566,6072894.36
669676,6072448.50
762024,6072430.50
1897228,6072418.80
1312429,6072373.76
1368792,6071320.71
1140276,6071097.21
1445835,6070996.28
1868676,6070527.44
1089749,6070343.20
1816146,6069588.70
442464,6069002.06
687569,6068113.26
1022399,6068018.08
990413,6068007.94
1646668,6067868.95
573749,6067054.62
714639,6066030.10
1987367,6065878.06
296791,6065556.75
185938,6065510.22
592803,6065257.40
889727,6065089.08
235408,6064751.06
768785,6062442.32
1807599,6061375.65
1274534,6061265.70
647281,6061029.50
1722378,6060902.41
1412674,6060664.77
1142774,6059968.56
442578,6059096.31
1972466,6058699.14
147813,6058313.94
1221462,6058188.12
1486892,6057474.50
1912638,6056831.52
1390878,6055892.70
342988,6055660.80
1067282,6054053.85
1767278,6054013.24
1296793,6052771.48
1622732,6052505.97
1791133,6051130.11
642422,6051030.90
441725,6050666.95
1615580,6050655.60
1197364,6050462.52
990782,6048166.25
64049,6048067.06
1270299,6048003.07
442181,6047312.70
546157,6047126.10
23028,6046973.52
1094959,6046946.20
1437271,6046324.02
13413,6045599.74
1299894,6045353.16
1541718,6044331.30
589506,6044277.45
1038596,6043910.04
315612,6043282.08
1132638,6043171.88
1541103,6042496.32
841213,6042230.81
523432,6041622.49
1296916,6041219.10
1040282,6040980.90
1115223,6040946.31
463470,6040740.53
699785,6040216.44
162752,6039938.52
1847544,6039287.67
1596979,6039195.21
1095285,6039093.97
247503,6038252.32
1239708,6037903.04
1962062,6037812.34
871982,6037598.16
1690878,6037262.01
160291,6036266.80
1264648,6036229.70
598754,6036095.67
87802,6035016.00
1695684,6034883.75
698392,6034767.27
788490,6033470.24
1792800,6033275.46
1870017,6033239.10
161318,6032614.05
137843,6032369.49
1786514,6031956.60
1444115,6031741.80
986923,6031598.64
144480,6031462.92
1295506,6031396.50
85474,6031042.92
1497711,6030101.21
516970,6029653.50
386957,6029456.13
1499975,6028627.04
1824914,6027885.72
766222,6027668.35
768932,6026744.55
39660,6026059.80
1593549,6025733.44
737585,6025620.00
1016718,6025252.50
524226,6023387.19
699346,6023319.84
518679,6023099.36
1187859,6022674.00
1191313,6022533.74
645707,6022365.50
1757560,6022149.00
1111676,6021958.70
312885,6021866.88
638604,6021836.64
339436,6021810.74
1436125,6021675.74
1943820,6021486.24
1494131,6021236.20
1840858,6021112.50
570371,6020663.20
515621,6020604.26
194854,6020022.18
391868,6019206.18
97809,6019176.28
267940,6019024.50
321981,6018864.21
1818189,6018753.44
987695,6017574.78
193322,6016674.36
892308,6015758.40
1697868,6015642.36
238612,6015313.86
1168151,6014794.42
37367,6013883.81
1873440,6013842.72
1837971,6013467.00
110496,6012876.44
40865,6012633.60
947467,6012297.96
962052,6011696.91
1339723,6011220.76
1846620,6011067.23
1894303,6010916.02
1922249,6010707.06
467344,6010489.71
1336033,6010341.70
99635,6010249.06
362856,6010060.55
1292675,6009978.00
1019556,6009836.16
1062449,6009731.20
1495526,6009040.26
237567,6008799.40
710250,6008560.08
1845264,6006885.57
685929,6006335.06
415876,6006307.36
18732,6006123.12
1240822,6005469.20
1372331,6004876.90
1819546,6004620.16
593243,6004462.43
1114144,6003918.32
818301,6003203.78
1024564,6002352.37
696679,6001781.75
1685885,6001774.35
1715837,6001677.76
491471,6001649.08
112372,6001372.68
441144,6001153.04
848679,6000369.92
14341,6000060.14
1936872,5999362.74
973763,5998671.00
65878,5996826.00
1670064,5996818.80
1069568,5996466.05
915586,5996273.32
539650,5993701.53
1569128,5993624.52
1688582,5993565.05
49034,5993414.94
1040605,5993322.00
786892,5993229.06
715707,5992743.25
1389177,5992401.60
697155,5992303.82
193694,5992178.88
1818885,5992140.36
490849,5991891.18
1124513,5991551.20
1935458,5991259.48
242900,5990934.18
1511353,5990896.90
1117603,5989898.88
1585313,5989826.80
467866,5989730.11
1562738,5989681.18
195739,5989120.34
1694163,5988348.09
1282614,5987825.44
490625,5987799.90
611955,5987501.82
1044467,5987086.80
1511953,5986959.36
1116196,5986324.74
618482,5986270.38
1213377,5986154.35
1272760,5985962.92
169681,5985626.97
986055,5985492.48
1991405,5984930.37
1539115,5984707.12
1591287,5983990.88
143869,5983977.90
1788947,5983731.04
1338206,5983700.31
1516940,5982272.63
1010596,5981413.75
145222,5981113.20
1092342,5980877.43
673181,5980465.40
1007607,5980265.44
167294,5980004.01
966739,5979878.58
939201,5979126.78
889145,5978792.71
1244043,5978702.60
668070,5978234.08
1164788,5978146.92
412019,5977735.54
795690,5977191.44
490675,5975778.90
223985,5975757.58
1762132,5975338.79
889416,5975130.81
317299,5974508.40
1098674,5973828.45
1062685,5973677.00
1120315,5972837.78
1545968,5972177.55
162188,5971801.32
1563232,5971782.48
1911165,5971561.53
1493130,5971098.30
1422443,5970877.00
565631,5970251.25
899894,5970234.96
541142,5970063.96
549584,5969869.92
1616848,5969754.00
493424,5969675.30
1368185,5969482.92
1142399,5968973.89
617452,5968474.82
769801,5966935.30
1417430,5966306.21
1832632,5966026.30
186998,5966011.55
1663332,5965880.83
1819350,5965811.25
69146,5965648.92
1760551,5965048.07
1711470,5965021.70
1094186,5964992.00
1996068,5964902.34
99387,5964221.52
1389145,5963774.74
1613420,5963231.30
398447,5962113.92
1447719,5962010.07
1685530,5960987.76
638973,5960763.72
1690677,5960313.45
599464,5959982.94
549625,5959361.78
1919529,5958688.26
893228,5958605.75
985568,5958394.75
1372698,5958274.55
619142,5957763.00
1772798,5957605.32
1443666,5957505.22
1193992,5955554.40
1692295,5955229.50
1761458,5954515.77
367752,5953999.95
693005,5953943.45
1568843,5953858.56
1664116,5953809.84
222338,5953722.88
1238227,5953507.78
760264,5953353.60
467751,5953147.62
843060,5953025.60
896167,5952619.40
166712,5951963.64
197691,5951664.30
648624,5951508.98
1422251,5951334.18
70388,5950949.49
869523,5950499.10
1912080,5950302.96
594303,5950047.74
710908,5949885.15
1739396,5949842.31
1092189,5949816.25
767465,5949552.05
1067896,5949139.68
1974590,5948925.31
494067,5948847.36
1272277,5948630.68
1069251,5948133.30
1910511,5947326.98
60313,5946439.38
1922966,5945248.80
1888780,5945127.20
1799546,5944953.63
173051,5944718.22
1397294,5944338.40
966278,5944315.96
137669,5944197.78
948754,5944190.00
537051,5943566.30
795300,5943169.40
322297,5943165.75
1563236,5943058.00
1692956,5942621.70
1819549,5942038.50
1417713,5941917.52
896214,5941263.46
1887762,5939646.78
1264284,5939240.78
1769056,5939206.70
218599,5938849.28
22228,5938752.54
1417392,5938528.65
168693,5938235.07
535402,5938176.84
1285271,5937897.00
841697,5937577.10
1113214,5937504.39
439256,5937501.60
1261190,5937054.00
82626,5936499.24
969380,5936343.35
995674,5936325.12
291922,5935325.64
1585712,5934710.85
392904,5934196.80
791471,5933788.24
397406,5933543.84
1707606,5933466.00
1022188,5933460.60
971646,5933345.76
1894578,5933312.97
288996,5933251.80
1685736,5933043.21
297691,5932297.16
1462584,5932226.16
1967877,5932039.78
519052,5931913.24
1346192,5931757.12
919119,5931383.70
707607,5931103.20
1638651,5930364.15
1565014,5929318.98
696655,5929215.60
517478,5926903.21
1196167,5926729.56
469478,5926648.53
1688280,5926484.98
367543,5926250.00
1143650,5926001.11
1644114,5925962.40
768783,5925663.40
1644771,5925421.27
137466,5924021.40
1868150,5923415.16
861690,5922766.07
38419,5922741.93
